Region Id,Region Data,Region Name
577,36.984375,region_545
578,35.34375,region_546
579,40.5625,region_547
580,42.59375,region_548
581,130.9375,region_549
582,159.78125,region_55
583,136.0625,region_550
584,151.125,region_551
585,129.140625,region_552
586,122.671875,region_553
587,119.953125,region_554
588,93.03125,region_555
589,123.359375,region_556
590,60.734375,region_557
591,45.984375,region_558
592,49.59375,region_559
593,71.765625,region_56
594,182.796875,region_560
595,155.96875,region_561
596,126.09375,region_562
597,90.03125,region_563
598,35.515625,region_564
599,31.125,region_565
600,31.421875,region_566
601,37.53125,region_567
602,37.984375,region_568
603,34.421875,region_569
604,37.53125,region_57
605,37.546875,region_570
606,33.0625,region_571
607,35.640625,region_572
608,34.609375,region_573
609,34.828125,region_574
610,40.046875,region_575
611,66.09375,region_576
612,169.265625,region_577
613,144.703125,region_578
614,129.546875,region_579
615,122.703125,region_58
616,119.03125,region_580
617,103.390625,region_581
618,101.78125,region_582
619,135.765625,region_583
620,158.75,region_584
621,157.109375,region_585
622,128.0,region_586
623,90.5625,region_587
624,169.265625,region_588
625,157.796875,region_589
626,142.78125,region_59
627,102.34375,region_590
628,41.1875,region_591
629,32.125,region_592
630,27.90625,region_593
631,34.046875,region_594
632,39.796875,region_595
633,36.703125,region_596
634,33.703125,region_597
635,36.921875,region_598
636,33.125,region_599
637,33.265625,region_6
638,34.171875,region_60
639,32.75,region_600
640,38.9375,region_601
641,39.90625,region_602
642,38.203125,region_603
643,51.796875,region_604
644,39.953125,region_605
645,131.828125,region_606
646,162.640625,region_607
647,213.171875,region_608
648,232.25,region_609
649,187.03125,region_61
650,123.5,region_610
651,78.546875,region_611
652,75.390625,region_612
653,72.3125,region_613
654,184.234375,region_614
655,144.90625,region_615
656,159.578125,region_616
657,94.53125,region_617
658,54.65625,region_618
659,33.1875,region_619
660,27.703125,region_62
661,33.421875,region_620
662,35.265625,region_621
663,34.90625,region_622
664,35.578125,region_623
665,37.25,region_624
666,36.3125,region_625
667,34.09375,region_626
668,33.828125,region_627
669,30.71875,region_628
670,36.484375,region_629
671,35.359375,region_63
672,39.328125,region_630
673,39.359375,region_631
674,33.734375,region_632
675,139.109375,region_633
676,235.0,region_634
677,199.8125,region_635
678,126.5,region_636
679,87.984375,region_637
680,70.21875,region_638
681,68.671875,region_639
682,63.140625,region_64
683,57.34375,region_640
684,162.875,region_641
685,155.0,region_642
686,155.6875,region_643
687,93.921875,region_644
688,75.28125,region_645
689,34.5625,region_646
690,29.171875,region_647
691,29.265625,region_648
692,30.359375,region_649
693,27.5,region_65
694,27.671875,region_650
695,30.015625,region_651
696,33.578125,region_652
697,33.71875,region_653
698,33.921875,region_654
699,31.609375,region_655
700,30.40625,region_656
701,34.015625,region_657
702,34.875,region_658
703,33.34375,region_659
704,83.125,region_66
705,220.59375,region_660
706,171.15625,region_661
707,161.875,region_662
708,123.703125,region_663
709,84.21875,region_664
710,64.25,region_665
711,63.921875,region_666
712,64.484375,region_667
713,58.09375,region_668
714,156.171875,region_669
715,183.40625,region_67
716,131.5,region_670
717,91.140625,region_671
718,112.390625,region_672
719,44.625,region_673
720,28.6875,region_674
721,26.96875,region_675
722,26.9375,region_676
723,27.8125,region_677
724,26.296875,region_678
725,30.90625,region_679
726,28.171875,region_68
727,32.484375,region_680
728,31.140625,region_681
729,32.9375,region_682
730,30.78125,region_683
731,30.578125,region_684
732,30.203125,region_685
733,34.28125,region_686
734,129.5,region_687
735,158.421875,region_688
736,165.359375,region_689
737,155.625,region_69
738,110.3125,region_690
739,79.5625,region_691
740,59.296875,region_692
741,62.046875,region_693
742,66.203125,region_694
743,62.125,region_695
744,143.734375,region_696
745,187.375,region_697
746,142.234375,region_698
747,115.0625,region_699
748,176.078125,region_7
749,55.625,region_70
750,24.90625,region_700
751,23.28125,region_701
752,26.171875,region_702
753,23.65625,region_703
754,27.6875,region_704
755,32.265625,region_705
756,28.46875,region_706
757,33.453125,region_707
758,30.953125,region_708
759,30.953125,region_709
760,27.546875,region_71
761,26.0625,region_710
762,28.390625,region_711
763,35.640625,region_712
764,137.875,region_713
765,158.203125,region_714
766,159.4375,region_715
767,151.578125,region_716
768,128.40625,region_717
769,73.078125,region_718
770,64.3125,region_719
771,62.140625,region_72
772,63.9375,region_720
773,55.5,region_721
774,125.078125,region_722
775,184.1875,region_723
776,144.78125,region_724
777,127.828125,region_725
778,196.265625,region_726
779,78.34375,region_727
780,27.453125,region_728
781,23.359375,region_729
782,26.84375,region_73
783,23.21875,region_730
784,27.53125,region_731
785,32.421875,region_732
786,32.34375,region_733
787,30.046875,region_734
788,31.15625,region_735
789,29.21875,region_736
790,28.015625,region_737
791,28.34375,region_738
792,27.78125,region_739
793,73.109375,region_74
794,144.375,region_740
795,140.078125,region_741
796,152.53125,region_742
797,164.828125,region_743
798,160.171875,region_744
799,89.03125,region_745
800,79.453125,region_746
801,69.078125,region_747
802,64.78125,region_748
803,47.546875,region_749
804,115.125,region_75
805,184.234375,region_750
806,137.140625,region_751
807,121.078125,region_752
808,170.09375,region_753
809,63.78125,region_754
810,31.40625,region_755
811,24.890625,region_756
812,26.328125,region_757
813,24.859375,region_758
814,25.40625,region_759
815,30.0625,region_76
816,30.1875,region_760
817,27.09375,region_761
818,25.59375,region_762
819,29.84375,region_763
820,30.203125,region_764
821,29.359375,region_765
822,31.15625,region_766
823,120.390625,region_767
824,140.921875,region_768
825,150.9375,region_769
826,158.546875,region_77
827,155.609375,region_770
828,153.65625,region_771
829,102.734375,region_772
830,87.78125,region_773
831,83.765625,region_774
832,75.078125,region_775
833,52.359375,region_776
834,106.0,region_777
835,151.90625,region_778
836,113.125,region_779
837,39.296875,region_78
838,36.515625,region_780
839,34.6875,region_781
840,33.859375,region_782
841,26.59375,region_783
842,27.75,region_784
843,27.859375,region_785
844,26.8125,region_786
845,28.75,region_787
846,28.59375,region_788
847,26.171875,region_789
848,27.109375,region_79
849,27.5,region_790
850,30.234375,region_791
851,28.546875,region_792
852,31.0625,region_793
853,136.71875,region_794
854,156.59375,region_795
855,165.046875,region_796
856,154.046875,region_797
857,141.5625,region_798
858,144.765625,region_799
859,129.796875,region_8
860,85.640625,region_80
861,76.84375,region_800
862,77.78125,region_801
863,73.65625,region_802
864,78.296875,region_803
865,81.359375,region_804
866,59.390625,region_805
867,34.046875,region_806
868,32.890625,region_807
869,34.5,region_808
870,29.140625,region_809
871,25.15625,region_81
872,29.453125,region_810
873,29.265625,region_811
874,27.890625,region_812
875,28.453125,region_813
876,28.03125,region_814
877,25.875,region_815
878,26.015625,region_816
879,26.28125,region_817
880,30.71875,region_818
881,27.765625,region_819
882,57.5,region_82
883,149.703125,region_820
884,169.578125,region_821
885,171.859375,region_822
886,139.640625,region_823
887,131.34375,region_824
888,133.453125,region_825
889,133.9375,region_826
890,92.546875,region_827
891,73.296875,region_828
892,70.0625,region_829
893,78.078125,region_83
894,69.921875,region_830
895,35.40625,region_831
896,30.046875,region_832
897,29.65625,region_833
898,31.421875,region_834
899,30.90625,region_835
900,25.34375,region_836
901,26.375,region_837
902,30.921875,region_838
903,30.046875,region_839
904,25.6875,region_84
905,27.46875,region_840
906,25.53125,region_841
907,20.125,region_842
908,23.5625,region_843
909,29.984375,region_844
910,31.859375,region_845
911,30.921875,region_846
912,121.1875,region_847
913,153.6875,region_848
914,152.375,region_849
915,151.4375,region_85
916,128.578125,region_850
917,120.359375,region_851
918,120.328125,region_852
919,127.03125,region_853
920,85.171875,region_854
921,69.265625,region_855
922,75.546875,region_856
923,78.875,region_857
924,72.890625,region_858
925,54.46875,region_859
926,31.140625,region_86
927,32.78125,region_860
928,30.828125,region_861
929,27.09375,region_862
930,23.515625,region_863
931,25.625,region_864
932,29.90625,region_865
933,28.234375,region_866
934,27.03125,region_867
935,29.515625,region_868
936,31.625,region_869
937,28.984375,region_87
938,24.15625,region_870
939,29.0625,region_871
940,31.046875,region_872
941,61.625,region_873
942,148.78125,region_874
943,164.46875,region_875
944,111.78125,region_876
945,131.734375,region_877
946,125.28125,region_878
947,112.359375,region_879
948,113.6875,region_88
949,131.3125,region_880
950,90.34375,region_881
951,69.40625,region_882
952,75.53125,region_883
953,82.0625,region_884
954,71.40625,region_885
955,73.140625,region_886
956,33.390625,region_887
957,31.21875,region_888
958,31.03125,region_889
959,26.671875,region_89
960,22.609375,region_890
961,26.875,region_891
962,26.609375,region_892
963,24.609375,region_893
964,29.1875,region_894
965,30.609375,region_895
966,27.546875,region_896
967,27.328125,region_897
968,26.5625,region_898
969,26.640625,region_899
970,32.96875,region_9
971,119.59375,region_90
972,156.234375,region_900
973,162.28125,region_901
974,106.90625,region_902
975,132.75,region_903
976,126.390625,region_904
977,107.078125,region_905
978,118.65625,region_906
979,134.3125,region_907
980,93.921875,region_908
981,68.140625,region_909
982,71.203125,region_91
983,88.34375,region_910
984,79.328125,region_911
985,73.734375,region_912
986,38.40625,region_913
987,28.703125,region_914
988,30.78125,region_915
989,26.046875,region_916
990,24.953125,region_917
991,23.609375,region_918
992,22.8125,region_919
993,23.78125,region_92
994,25.359375,region_920
995,26.53125,region_921
996,26.421875,region_922
997,27.796875,region_923
998,24.9375,region_924
999,25.390625,region_925
1000,56.28125,region_926
1001,147.765625,region_927
1002,166.296875,region_928
1003,150.78125,region_929
1004,105.359375,region_93
1005,130.3125,region_930
1006,122.5625,region_931
1007,104.453125,region_932
1008,114.96875,region_933
1009,128.53125,region_934
1010,94.671875,region_935
1011,68.46875,region_936
1012,65.5,region_937
1013,70.953125,region_938
1014,70.59375,region_939
1015,65.859375,region_94
1016,44.875,region_940
1017,30.09375,region_941
1018,25.8125,region_942
1019,23.21875,region_943
1020,24.96875,region_944
1021,24.25,region_945
1022,22.671875,region_946
1023,22.171875,region_947
1024,19.84375,region_948
1025,24.28125,region_949
1026,21.078125,region_95
1027,22.765625,region_950
1028,21.671875,region_951
1029,26.046875,region_952
1030,102.46875,region_953
1031,151.265625,region_954
1032,163.03125,region_955
1033,142.453125,region_956
1034,106.59375,region_957
1035,112.90625,region_958
1036,120.890625,region_959
1037,104.125,region_96
1038,107.0625,region_960
1039,120.765625,region_961
1040,89.90625,region_962
1041,62.671875,region_963
1042,64.859375,region_964
1043,64.765625,region_965
1044,60.125,region_966
1045,67.1875,region_967
1046,51.0625,region_968
1047,31.53125,region_969
1048,26.046875,region_97
1049,21.40625,region_970
1050,25.625,region_971
1051,24.78125,region_972
1052,23.90625,region_973
1053,25.65625,region_974
1054,26.75,region_975
1055,24.78125,region_976
1056,23.90625,region_977
1057,18.9375,region_978
1058,20.09375,region_979
1059,26.4375,region_98
1060,129.125,region_980
1061,152.5625,region_981
1062,147.25,region_982
1063,128.125,region_983
1064,98.96875,region_984
1065,98.375,region_985
1066,116.78125,region_986
1067,104.03125,region_987
1068,107.90625,region_988
1069,110.5,region_989
1070,78.78125,region_99
1071,56.46875,region_990
1072,56.8125,region_991
1073,51.125,region_992
1074,48.0,region_993
1075,62.9375,region_994
1076,49.3125,region_995
1077,32.5625,region_996
1078,29.96875,region_997
1079,32.75,region_998
1080,32.5625,region_999
