Region Id,Region Data,Region Name
1151,27.01,region_30_0
1152,33.79,region_30_1
1153,34.61,region_30_10
1154,30.75,region_30_11
1155,26.08,region_30_12
1156,31.62,region_30_13
1157,33.91,region_30_14
1158,34.12,region_30_15
1159,38.61,region_30_16
1160,35.67,region_30_17
1161,34.74,region_30_18
1162,30.95,region_30_19
1163,28.95,region_30_2
1164,37.03,region_30_20
1165,41.34,region_30_21
1166,50.49,region_30_22
1167,211.44,region_30_23
1168,170.12,region_30_24
1169,99.3,region_30_25
1170,107.59,region_30_26
1171,105.92,region_30_27
1172,190.35,region_30_28
1173,188.24,region_30_29
1174,180.57,region_30_3
1175,157.3,region_30_30
1176,131.15,region_30_31
1177,89.97,region_30_32
1178,86.18,region_30_33
1179,86.96,region_30_34
1180,86.0,region_30_35
1181,78.7,region_30_36
1182,75.64,region_30_37
1183,71.47,region_30_38
1184,51.21,region_30_39
1185,38.24,region_30_4
1186,38.11,region_30_40
1187,38.98,region_30_41
1188,53.3,region_30_42
1189,167.57,region_30_43
1190,138.51,region_30_44
1191,118.49,region_30_45
1192,106.56,region_30_46
1193,82.03,region_30_47
1194,48.64,region_30_48
1195,29.78,region_30_49
1196,26.29,region_30_5
1197,28.92,region_30_6
1198,26.89,region_30_7
1199,27.24,region_30_8
1200,24.11,region_30_9
1201,27.94,region_31_0
1202,31.45,region_31_1
1203,27.59,region_31_10
1204,26.88,region_31_11
1205,26.97,region_31_12
1206,33.05,region_31_13
1207,34.87,region_31_14
1208,37.51,region_31_15
1209,37.96,region_31_16
1210,34.14,region_31_17
1211,33.21,region_31_18
1212,31.0,region_31_19
1213,29.98,region_31_2
1214,33.91,region_31_20
1215,35.74,region_31_21
1216,42.58,region_31_22
1217,181.77,region_31_23
1218,212.22,region_31_24
1219,158.72,region_31_25
1220,120.97,region_31_26
1221,145.32,region_31_27
1222,182.19,region_31_28
1223,181.09,region_31_29
1224,169.35,region_31_3
1225,147.58,region_31_30
1226,117.34,region_31_31
1227,91.91,region_31_32
1228,90.16,region_31_33
1229,89.49,region_31_34
1230,85.1,region_31_35
1231,82.78,region_31_36
1232,82.81,region_31_37
1233,54.22,region_31_38
1234,35.21,region_31_39
1235,35.41,region_31_4
1236,38.48,region_31_40
1237,35.29,region_31_41
1238,48.04,region_31_42
1239,183.65,region_31_43
1240,146.41,region_31_44
1241,124.34,region_31_45
1242,158.97,region_31_46
1243,72.57,region_31_47
1244,77.48,region_31_48
1245,38.33,region_31_49
1246,27.43,region_31_5
1247,26.44,region_31_6
1248,25.76,region_31_7
1249,27.36,region_31_8
1250,26.38,region_31_9
1251,25.16,region_32_0
1252,33.05,region_32_1
1253,27.45,region_32_10
1254,29.16,region_32_11
1255,25.0,region_32_12
1256,30.92,region_32_13
1257,33.01,region_32_14
1258,40.63,region_32_15
1259,41.03,region_32_16
1260,36.38,region_32_17
1261,35.48,region_32_18
1262,34.1,region_32_19
1263,32.08,region_32_2
1264,32.52,region_32_20
1265,38.88,region_32_21
1266,44.32,region_32_22
1267,114.56,region_32_23
1268,158.08,region_32_24
1269,139.09,region_32_25
1270,135.76,region_32_26
1271,151.54,region_32_27
1272,163.16,region_32_28
1273,167.06,region_32_29
1274,152.54,region_32_3
1275,131.6,region_32_30
1276,110.73,region_32_31
1277,103.65,region_32_32
1278,99.79,region_32_33
1279,93.53,region_32_34
1280,84.18,region_32_35
1281,69.49,region_32_36
1282,59.59,region_32_37
1283,44.6,region_32_38
1284,36.14,region_32_39
1285,34.7,region_32_4
1286,35.91,region_32_40
1287,34.62,region_32_41
1288,49.73,region_32_42
1289,210.15,region_32_43
1290,157.15,region_32_44
1291,116.95,region_32_45
1292,198.37,region_32_46
1293,70.95,region_32_47
1294,103.83,region_32_48
1295,41.35,region_32_49
1296,28.75,region_32_5
1297,29.4,region_32_6
1298,26.82,region_32_7
1299,28.14,region_32_8
1300,26.16,region_32_9
1301,29.36,region_33_0
1302,35.53,region_33_1
1303,35.39,region_33_10
1304,32.05,region_33_11
1305,32.14,region_33_12
1306,31.79,region_33_13
1307,35.21,region_33_14
1308,38.6,region_33_15
1309,37.3,region_33_16
1310,36.7,region_33_17
1311,37.15,region_33_18
1312,34.17,region_33_19
1313,34.85,region_33_2
1314,34.99,region_33_20
1315,40.53,region_33_21
1316,42.04,region_33_22
1317,54.41,region_33_23
1318,174.76,region_33_24
1319,148.87,region_33_25
1320,129.36,region_33_26
1321,104.92,region_33_27
1322,146.75,region_33_28
1323,159.75,region_33_29
1324,137.67,region_33_3
1325,123.65,region_33_30
1326,113.28,region_33_31
1327,116.01,region_33_32
1328,114.75,region_33_33
1329,106.85,region_33_34
1330,90.05,region_33_35
1331,109.86,region_33_36
1332,77.02,region_33_37
1333,49.59,region_33_38
1334,41.9,region_33_39
1335,34.1,region_33_4
1336,33.46,region_33_40
1337,34.15,region_33_41
1338,44.81,region_33_42
1339,207.1,region_33_43
1340,170.94,region_33_44
1341,111.32,region_33_45
1342,212.65,region_33_46
1343,77.82,region_33_47
1344,104.4,region_33_48
1345,58.09,region_33_49
1346,30.13,region_33_5
1347,28.57,region_33_6
1348,30.17,region_33_7
1349,31.37,region_33_8
1350,25.99,region_33_9
1351,30.59,region_34_0
1352,35.01,region_34_1
1353,37.77,region_34_10
1354,36.22,region_34_11
1355,29.63,region_34_12
1356,33.05,region_34_13
1357,34.21,region_34_14
1358,35.92,region_34_15
1359,35.89,region_34_16
1360,37.23,region_34_17
1361,37.17,region_34_18
1362,36.58,region_34_19
1363,35.08,region_34_2
1364,37.43,region_34_20
1365,40.09,region_34_21
1366,42.97,region_34_22
1367,45.26,region_34_23
1368,135.9,region_34_24
1369,182.81,region_34_25
1370,135.43,region_34_26
1371,125.71,region_34_27
1372,148.17,region_34_28
1373,155.3,region_34_29
1374,134.93,region_34_3
1375,126.53,region_34_30
1376,122.97,region_34_31
1377,127.64,region_34_32
1378,125.53,region_34_33
1379,102.16,region_34_34
1380,88.89,region_34_35
1381,138.12,region_34_36
1382,89.48,region_34_37
1383,61.86,region_34_38
1384,45.8,region_34_39
1385,38.48,region_34_4
1386,41.55,region_34_40
1387,48.83,region_34_41
1388,44.98,region_34_42
1389,196.67,region_34_43
1390,174.9,region_34_44
1391,119.5,region_34_45
1392,210.46,region_34_46
1393,107.33,region_34_47
1394,98.88,region_34_48
1395,75.07,region_34_49
1396,41.09,region_34_5
1397,29.09,region_34_6
1398,29.15,region_34_7
1399,32.06,region_34_8
1400,27.94,region_34_9
1401,32.56,region_35_0
1402,40.21,region_35_1
1403,36.88,region_35_10
1404,35.53,region_35_11
1405,33.4,region_35_12
1406,37.37,region_35_13
1407,36.43,region_35_14
1408,37.58,region_35_15
1409,36.72,region_35_16
1410,35.78,region_35_17
1411,35.75,region_35_18
1412,34.86,region_35_19
1413,34.63,region_35_2
1414,35.47,region_35_20
1415,36.97,region_35_21
1416,42.2,region_35_22
1417,41.44,region_35_23
1418,66.24,region_35_24
1419,204.3,region_35_25
1420,189.71,region_35_26
1421,154.04,region_35_27
1422,137.16,region_35_28
1423,139.02,region_35_29
1424,132.99,region_35_3
1425,130.31,region_35_30
1426,132.27,region_35_31
1427,121.87,region_35_32
1428,100.25,region_35_33
1429,92.37,region_35_34
1430,95.5,region_35_35
1431,92.98,region_35_36
1432,107.19,region_35_37
1433,103.38,region_35_38
1434,128.68,region_35_39
1435,140.12,region_35_4
1436,138.65,region_35_40
1437,107.01,region_35_41
1438,87.16,region_35_42
1439,162.53,region_35_43
1440,171.36,region_35_44
1441,154.37,region_35_45
1442,191.0,region_35_46
1443,135.4,region_35_47
1444,86.2,region_35_48
1445,111.35,region_35_49
1446,46.02,region_35_5
1447,32.52,region_35_6
1448,33.12,region_35_7
1449,31.21,region_35_8
1450,27.54,region_35_9
1451,33.61,region_36_0
1452,40.63,region_36_1
1453,39.44,region_36_10
1454,38.93,region_36_11
1455,36.27,region_36_12
1456,36.67,region_36_13
1457,37.06,region_36_14
1458,37.07,region_36_15
1459,35.34,region_36_16
1460,34.2,region_36_17
1461,33.65,region_36_18
1462,33.38,region_36_19
1463,34.13,region_36_2
1464,35.28,region_36_20
1465,35.66,region_36_21
1466,38.98,region_36_22
1467,43.02,region_36_23
1468,42.01,region_36_24
1469,56.26,region_36_25
1470,117.03,region_36_26
1471,125.1,region_36_27
1472,108.01,region_36_28
1473,91.77,region_36_29
1474,108.62,region_36_3
1475,118.16,region_36_30
1476,111.75,region_36_31
1477,114.03,region_36_32
1478,120.36,region_36_33
1479,146.93,region_36_34
1480,167.6,region_36_35
1481,203.15,region_36_36
1482,226.39,region_36_37
1483,216.22,region_36_38
1484,175.84,region_36_39
1485,127.92,region_36_4
1486,112.68,region_36_40
1487,95.39,region_36_41
1488,78.67,region_36_42
1489,157.63,region_36_43
1490,168.21,region_36_44
1491,176.84,region_36_45
1492,154.0,region_36_46
1493,165.34,region_36_47
1494,75.66,region_36_48
1495,113.82,region_36_49
1496,47.64,region_36_5
1497,36.94,region_36_6
1498,31.92,region_36_7
1499,32.69,region_36_8
1500,24.65,region_36_9
1501,33.97,region_37_0
1502,38.33,region_37_1
1503,40.33,region_37_10
1504,36.81,region_37_11
1505,35.09,region_37_12
1506,33.99,region_37_13
1507,37.52,region_37_14
1508,36.76,region_37_15
1509,34.16,region_37_16
1510,32.38,region_37_17
1511,32.43,region_37_18
1512,35.64,region_37_19
1513,33.61,region_37_2
1514,34.1,region_37_20
1515,33.16,region_37_21
1516,36.2,region_37_22
1517,41.32,region_37_23
1518,38.94,region_37_24
1519,37.58,region_37_25
1520,35.12,region_37_26
1521,38.69,region_37_27
1522,38.19,region_37_28
1523,37.18,region_37_29
1524,50.98,region_37_3
1525,176.03,region_37_30
1526,170.42,region_37_31
1527,206.0,region_37_32
1528,244.91,region_37_33
1529,242.84,region_37_34
1530,227.73,region_37_35
1531,183.8,region_37_36
1532,136.33,region_37_37
1533,89.74,region_37_38
1534,71.45,region_37_39
1535,74.18,region_37_4
1536,74.17,region_37_40
1537,75.0,region_37_41
1538,71.28,region_37_42
1539,133.33,region_37_43
1540,179.7,region_37_44
1541,166.76,region_37_45
1542,128.26,region_37_46
1543,189.5,region_37_47
1544,69.95,region_37_48
1545,105.82,region_37_49
1546,70.28,region_37_5
1547,40.61,region_37_6
1548,33.87,region_37_7
1549,32.17,region_37_8
1550,25.09,region_37_9
1551,33.85,region_38_0
1552,35.56,region_38_1
1553,36.14,region_38_10
1554,35.46,region_38_11
1555,35.89,region_38_12
1556,34.42,region_38_13
1557,35.09,region_38_14
1558,37.88,region_38_15
1559,37.91,region_38_16
1560,36.1,region_38_17
1561,34.6,region_38_18
1562,33.72,region_38_19
1563,35.25,region_38_2
1564,32.73,region_38_20
1565,34.4,region_38_21
1566,36.27,region_38_22
1567,36.57,region_38_23
1568,37.23,region_38_24
1569,37.29,region_38_25
1570,40.17,region_38_26
1571,38.99,region_38_27
1572,35.88,region_38_28
1573,34.18,region_38_29
1574,34.74,region_38_3
1575,166.23,region_38_30
1576,235.74,region_38_31
1577,239.54,region_38_32
1578,221.79,region_38_33
1579,160.82,region_38_34
1580,115.48,region_38_35
1581,92.7,region_38_36
1582,80.09,region_38_37
1583,72.83,region_38_38
1584,66.65,region_38_39
1585,69.84,region_38_4
1586,64.83,region_38_40
1587,64.57,region_38_41
1588,60.48,region_38_42
1589,106.57,region_38_43
1590,178.15,region_38_44
1591,163.54,region_38_45
1592,124.12,region_38_46
1593,193.8,region_38_47
1594,69.7,region_38_48
1595,115.43,region_38_49
1596,98.42,region_38_5
1597,42.65,region_38_6
1598,33.35,region_38_7
1599,31.78,region_38_8
1600,27.41,region_38_9
1601,31.69,region_39_0
1602,32.51,region_39_1
1603,32.83,region_39_10
1604,30.67,region_39_11
1605,31.41,region_39_12
1606,31.82,region_39_13
1607,31.59,region_39_14
1608,35.05,region_39_15
1609,35.04,region_39_16
1610,35.06,region_39_17
1611,35.25,region_39_18
1612,33.21,region_39_19
1613,32.65,region_39_2
1614,32.63,region_39_20
1615,30.53,region_39_21
1616,29.79,region_39_22
1617,31.81,region_39_23
1618,35.46,region_39_24
1619,35.93,region_39_25
1620,38.3,region_39_26
1621,35.69,region_39_27
1622,35.74,region_39_28
1623,35.04,region_39_29
1624,144.27,region_39_3
1625,242.34,region_39_30
1626,212.73,region_39_31
1627,171.96,region_39_32
1628,158.69,region_39_33
1629,146.93,region_39_34
1630,114.58,region_39_35
1631,91.23,region_39_36
1632,78.11,region_39_37
1633,67.46,region_39_38
1634,69.87,region_39_39
1635,66.82,region_39_4
1636,61.02,region_39_40
1637,66.59,region_39_41
1638,56.53,region_39_42
1639,80.27,region_39_43
1640,185.77,region_39_44
1641,175.09,region_39_45
1642,159.65,region_39_46
1643,154.07,region_39_47
1644,80.8,region_39_48
1645,109.37,region_39_49
1646,124.46,region_39_5
1647,52.88,region_39_6
1648,36.78,region_39_7
1649,31.02,region_39_8
1650,28.57,region_39_9
1651,28.18,region_3_0
1652,29.78,region_3_1
1653,30.13,region_3_10
1654,27.18,region_3_11
1655,25.28,region_3_12
1656,26.87,region_3_13
1657,30.14,region_3_14
1658,28.9,region_3_15
1659,32.02,region_3_16
1660,33.08,region_3_17
1661,33.02,region_3_18
1662,31.55,region_3_19
1663,33.62,region_3_2
1664,33.87,region_3_20
1665,32.35,region_3_21
1666,31.43,region_3_22
1667,29.99,region_3_23
1668,30.49,region_3_24
1669,34.15,region_3_25
1670,32.64,region_3_26
1671,34.0,region_3_27
1672,34.2,region_3_28
1673,87.93,region_3_29
1674,235.77,region_3_3
1675,183.48,region_3_30
1676,166.86,region_3_31
1677,169.66,region_3_32
1678,160.37,region_3_33
1679,142.98,region_3_34
1680,106.64,region_3_35
1681,87.97,region_3_36
1682,71.55,region_3_37
1683,58.48,region_3_38
1684,59.06,region_3_39
1685,61.33,region_3_4
1686,64.29,region_3_40
1687,65.7,region_3_41
1688,63.42,region_3_42
1689,71.63,region_3_43
1690,195.51,region_3_44
1691,184.95,region_3_45
1692,177.36,region_3_46
1693,122.46,region_3_47
1694,102.78,region_3_48
1695,99.54,region_3_49
1696,136.08,region_3_5
1697,100.56,region_3_6
1698,43.74,region_3_7
1699,32.7,region_3_8
1700,26.63,region_3_9
1701,26.93,region_40_0
1702,27.21,region_40_1
1703,27.91,region_40_10
1704,28.61,region_40_11
1705,28.35,region_40_12
1706,24.69,region_40_13
1707,29.38,region_40_14
1708,32.68,region_40_15
1709,29.72,region_40_16
1710,28.06,region_40_17
1711,30.83,region_40_18
1712,33.64,region_40_19
1713,31.35,region_40_2
1714,30.56,region_40_20
1715,33.93,region_40_21
1716,31.97,region_40_22
1717,29.88,region_40_23
1718,31.45,region_40_24
1719,30.29,region_40_25
1720,31.03,region_40_26
1721,34.64,region_40_27
1722,34.81,region_40_28
1723,147.15,region_40_29
1724,167.39,region_40_3
1725,155.79,region_40_30
1726,166.49,region_40_31
1727,164.99,region_40_32
1728,159.08,region_40_33
1729,125.52,region_40_34
1730,103.09,region_40_35
1731,86.07,region_40_36
1732,66.91,region_40_37
1733,59.57,region_40_38
1734,59.23,region_40_39
1735,62.63,region_40_4
1736,67.32,region_40_40
1737,64.67,region_40_41
1738,65.27,region_40_42
1739,61.02,region_40_43
1740,195.98,region_40_44
1741,194.14,region_40_45
1742,177.77,region_40_46
1743,128.95,region_40_47
1744,127.33,region_40_48
1745,121.2,region_40_49
1746,189.28,region_40_5
1747,140.12,region_40_6
1748,52.04,region_40_7
1749,31.48,region_40_8
1750,24.35,region_40_9
1751,22.98,region_41_0
1752,25.55,region_41_1
1753,28.91,region_41_10
1754,24.93,region_41_11
1755,27.11,region_41_12
1756,26.77,region_41_13
1757,29.54,region_41_14
1758,32.0,region_41_15
1759,29.87,region_41_16
1760,31.04,region_41_17
1761,34.18,region_41_18
1762,32.86,region_41_19
1763,31.92,region_41_2
1764,31.2,region_41_20
1765,32.38,region_41_21
1766,30.04,region_41_22
1767,27.91,region_41_23
1768,27.76,region_41_24
1769,26.45,region_41_25
1770,28.94,region_41_26
1771,30.28,region_41_27
1772,38.79,region_41_28
1773,135.57,region_41_29
1774,149.34,region_41_3
1775,160.99,region_41_30
1776,165.12,region_41_31
1777,167.1,region_41_32
1778,156.74,region_41_33
1779,145.57,region_41_34
1780,108.76,region_41_35
1781,77.65,region_41_36
1782,67.31,region_41_37
1783,63.66,region_41_38
1784,63.84,region_41_39
1785,62.33,region_41_4
1786,66.53,region_41_40
1787,64.96,region_41_41
1788,57.16,region_41_42
1789,50.66,region_41_43
1790,188.57,region_41_44
1791,191.79,region_41_45
1792,171.02,region_41_46
1793,128.35,region_41_47
1794,138.85,region_41_48
1795,120.68,region_41_49
1796,201.42,region_41_5
1797,168.67,region_41_6
1798,66.96,region_41_7
1799,32.86,region_41_8
1800,25.38,region_41_9
1801,23.1,region_42_0
1802,25.85,region_42_1
1803,28.01,region_42_10
1804,24.41,region_42_11
1805,24.36,region_42_12
1806,26.69,region_42_13
1807,29.62,region_42_14
1808,33.92,region_42_15
1809,31.06,region_42_16
1810,29.35,region_42_17
1811,29.96,region_42_18
1812,32.55,region_42_19
1813,33.81,region_42_2
1814,27.46,region_42_20
1815,29.21,region_42_21
1816,27.43,region_42_22
1817,27.81,region_42_23
1818,28.11,region_42_24
1819,28.52,region_42_25
1820,29.52,region_42_26
1821,30.75,region_42_27
1822,92.01,region_42_28
1823,149.88,region_42_29
1824,160.27,region_42_3
1825,158.29,region_42_30
1826,149.11,region_42_31
1827,148.37,region_42_32
1828,154.26,region_42_33
1829,150.76,region_42_34
1830,140.47,region_42_35
1831,78.18,region_42_36
1832,69.51,region_42_37
1833,66.84,region_42_38
1834,62.54,region_42_39
1835,62.42,region_42_4
1836,63.61,region_42_40
1837,59.42,region_42_41
1838,49.4,region_42_42
1839,42.49,region_42_43
1840,162.07,region_42_44
1841,176.96,region_42_45
1842,191.96,region_42_46
1843,121.88,region_42_47
1844,172.83,region_42_48
1845,99.22,region_42_49
1846,196.44,region_42_5
1847,179.67,region_42_6
1848,84.74,region_42_7
1849,32.59,region_42_8
1850,26.73,region_42_9
1851,22.82,region_43_0
1852,25.48,region_43_1
1853,28.89,region_43_10
1854,24.21,region_43_11
1855,24.39,region_43_12
1856,26.21,region_43_13
1857,29.77,region_43_14
1858,32.68,region_43_15
1859,32.68,region_43_16
1860,32.55,region_43_17
1861,30.31,region_43_18
1862,32.28,region_43_19
1863,28.39,region_43_2
1864,27.63,region_43_20
1865,30.29,region_43_21
1866,26.43,region_43_22
1867,29.57,region_43_23
1868,29.05,region_43_24
1869,27.65,region_43_25
1870,28.94,region_43_26
1871,46.0,region_43_27
1872,128.77,region_43_28
1873,145.17,region_43_29
1874,134.17,region_43_3
1875,138.37,region_43_30
1876,148.72,region_43_31
1877,166.81,region_43_32
1878,168.0,region_43_33
1879,165.94,region_43_34
1880,158.77,region_43_35
1881,99.09,region_43_36
1882,81.62,region_43_37
1883,86.12,region_43_38
1884,75.97,region_43_39
1885,65.73,region_43_4
1886,65.55,region_43_40
1887,60.02,region_43_41
1888,48.26,region_43_42
1889,46.34,region_43_43
1890,160.73,region_43_44
1891,172.97,region_43_45
1892,197.6,region_43_46
1893,119.8,region_43_47
1894,152.05,region_43_48
1895,98.76,region_43_49
1896,177.89,region_43_5
1897,139.22,region_43_6
1898,53.11,region_43_7
1899,33.22,region_43_8
1900,29.25,region_43_9
1901,24.22,region_44_0
1902,24.89,region_44_1
1903,26.2,region_44_10
1904,25.04,region_44_11
1905,23.65,region_44_12
1906,24.23,region_44_13
1907,27.2,region_44_14
1908,31.09,region_44_15
1909,32.06,region_44_16
1910,28.62,region_44_17
1911,28.66,region_44_18
1912,27.13,region_44_19
1913,27.43,region_44_2
1914,30.59,region_44_20
1915,30.11,region_44_21
1916,28.78,region_44_22
1917,29.72,region_44_23
1918,26.57,region_44_24
1919,28.9,region_44_25
1920,30.35,region_44_26
1921,99.61,region_44_27
1922,139.32,region_44_28
1923,140.24,region_44_29
1924,141.01,region_44_3
1925,151.88,region_44_30
1926,155.84,region_44_31
1927,160.12,region_44_32
1928,155.56,region_44_33
1929,158.18,region_44_34
1930,153.35,region_44_35
1931,111.59,region_44_36
1932,80.92,region_44_37
1933,90.11,region_44_38
1934,90.16,region_44_39
1935,82.73,region_44_4
1936,77.36,region_44_40
1937,63.1,region_44_41
1938,51.5,region_44_42
1939,44.48,region_44_43
1940,145.35,region_44_44
1941,149.42,region_44_45
1942,168.06,region_44_46
1943,114.41,region_44_47
1944,49.67,region_44_48
1945,35.87,region_44_49
1946,33.77,region_44_5
1947,37.62,region_44_6
1948,33.26,region_44_7
1949,33.87,region_44_8
1950,33.24,region_44_9
1951,26.72,region_45_0
1952,28.22,region_45_1
1953,26.65,region_45_10
1954,27.46,region_45_11
1955,26.99,region_45_12
1956,26.77,region_45_13
1957,27.46,region_45_14
1958,28.1,region_45_15
1959,29.26,region_45_16
1960,29.84,region_45_17
1961,26.86,region_45_18
1962,27.23,region_45_19
1963,28.45,region_45_2
1964,29.23,region_45_20
1965,28.96,region_45_21
1966,30.8,region_45_22
1967,31.58,region_45_23
1968,29.2,region_45_24
1969,32.73,region_45_25
1970,30.0,region_45_26
1971,124.12,region_45_27
1972,141.99,region_45_28
1973,147.42,region_45_29
1974,157.74,region_45_3
1975,158.97,region_45_30
1976,163.05,region_45_31
1977,153.73,region_45_32
1978,149.07,region_45_33
1979,149.85,region_45_34
1980,148.66,region_45_35
1981,135.2,region_45_36
1982,94.09,region_45_37
1983,84.75,region_45_38
1984,79.07,region_45_39
1985,80.16,region_45_4
1986,77.93,region_45_40
1987,77.87,region_45_41
1988,61.81,region_45_42
1989,51.52,region_45_43
1990,137.0,region_45_44
1991,143.55,region_45_45
1992,151.8,region_45_46
1993,97.83,region_45_47
1994,49.22,region_45_48
1995,33.92,region_45_49
1996,34.9,region_45_5
1997,35.5,region_45_6
1998,35.54,region_45_7
1999,36.28,region_45_8
2000,28.14,region_45_9
2001,27.63,region_46_0
2002,25.83,region_46_1
2003,26.74,region_46_10
2004,28.02,region_46_11
2005,26.33,region_46_12
2006,25.94,region_46_13
2007,26.0,region_46_14
2008,28.39,region_46_15
2009,28.8,region_46_16
2010,25.81,region_46_17
2011,25.17,region_46_18
2012,25.51,region_46_19
2013,28.21,region_46_2
2014,27.85,region_46_20
2015,26.7,region_46_21
2016,29.49,region_46_22
2017,29.58,region_46_23
2018,27.64,region_46_24
2019,32.52,region_46_25
2020,33.8,region_46_26
2021,129.96,region_46_27
2022,150.95,region_46_28
2023,162.64,region_46_29
2024,167.69,region_46_3
2025,168.43,region_46_30
2026,155.68,region_46_31
2027,139.61,region_46_32
2028,137.48,region_46_33
2029,143.26,region_46_34
2030,140.89,region_46_35
2031,141.65,region_46_36
2032,114.42,region_46_37
2033,88.72,region_46_38
2034,74.47,region_46_39
2035,75.49,region_46_4
2036,76.67,region_46_40
2037,77.96,region_46_41
2038,78.07,region_46_42
2039,68.81,region_46_43
2040,56.26,region_46_44
2041,41.29,region_46_45
2042,36.36,region_46_46
2043,38.23,region_46_47
2044,31.58,region_46_48
2045,34.41,region_46_49
2046,32.16,region_46_5
2047,34.68,region_46_6
2048,35.06,region_46_7
2049,32.34,region_46_8
2050,26.32,region_46_9
2051,26.56,region_47_0
2052,25.02,region_47_1
2053,28.81,region_47_10
2054,27.41,region_47_11
2055,28.97,region_47_12
2056,27.8,region_47_13
2057,29.2,region_47_14
2058,27.57,region_47_15
2059,29.67,region_47_16
2060,28.2,region_47_17
2061,25.94,region_47_18
2062,27.57,region_47_19
2063,26.82,region_47_2
2064,27.02,region_47_20
2065,27.0,region_47_21
2066,32.93,region_47_22
2067,28.99,region_47_23
2068,28.7,region_47_24
2069,32.0,region_47_25
2070,66.58,region_47_26
2071,149.89,region_47_27
2072,155.11,region_47_28
2073,172.57,region_47_29
2074,177.38,region_47_3
2075,172.27,region_47_30
2076,147.03,region_47_31
2077,131.8,region_47_32
2078,130.8,region_47_33
2079,134.33,region_47_34
2080,131.43,region_47_35
2081,135.35,region_47_36
2082,124.42,region_47_37
2083,91.89,region_47_38
2084,78.73,region_47_39
2085,71.69,region_47_4
2086,72.21,region_47_40
2087,70.32,region_47_41
2088,76.52,region_47_42
2089,77.11,region_47_43
2090,67.14,region_47_44
2091,37.45,region_47_45
2092,30.79,region_47_46
2093,31.16,region_47_47
2094,30.87,region_47_48
2095,31.64,region_47_49
2096,32.19,region_47_5
2097,29.4,region_47_6
2098,33.36,region_47_7
2099,29.74,region_47_8
2100,22.96,region_47_9
2101,25.25,region_48_0
2102,28.55,region_48_1
2103,30.09,region_48_10
2104,28.68,region_48_11
2105,29.73,region_48_12
2106,25.77,region_48_13
2107,27.13,region_48_14
2108,27.89,region_48_15
2109,26.25,region_48_16
2110,26.9,region_48_17
2111,20.6,region_48_18
2112,21.91,region_48_19
2113,24.3,region_48_2
2114,30.87,region_48_20
2115,27.9,region_48_21
2116,30.64,region_48_22
2117,29.07,region_48_23
2118,33.26,region_48_24
2119,36.37,region_48_25
2120,144.24,region_48_26
2121,150.01,region_48_27
2122,155.99,region_48_28
2123,174.47,region_48_29
2124,169.86,region_48_3
2125,161.34,region_48_30
2126,134.56,region_48_31
2127,123.94,region_48_32
2128,123.82,region_48_33
2129,127.12,region_48_34
2130,122.85,region_48_35
2131,121.78,region_48_36
2132,125.39,region_48_37
2133,85.32,region_48_38
2134,65.93,region_48_39
2135,73.46,region_48_4
2136,72.68,region_48_40
2137,73.16,region_48_41
2138,84.37,region_48_42
2139,72.06,region_48_43
2140,77.06,region_48_44
2141,59.39,region_48_45
2142,33.22,region_48_46
2143,31.94,region_48_47
2144,32.66,region_48_48
2145,33.45,region_48_49
2146,34.59,region_48_5
2147,28.65,region_48_6
2148,31.26,region_48_7
2149,24.84,region_48_8
2150,23.28,region_48_9
2151,25.96,region_49_0
2152,29.22,region_49_1
2153,29.87,region_49_10
2154,30.07,region_49_11
2155,28.2,region_49_12
2156,26.29,region_49_13
2157,26.17,region_49_14
2158,27.04,region_49_15
2159,27.13,region_49_16
2160,27.67,region_49_17
2161,21.17,region_49_18
2162,19.84,region_49_19
2163,22.21,region_49_2
2164,26.33,region_49_20
2165,29.47,region_49_21
2166,27.63,region_49_22
2167,28.94,region_49_23
2168,32.98,region_49_24
2169,93.35,region_49_25
2170,153.03,region_49_26
2171,152.13,region_49_27
2172,161.73,region_49_28
2173,119.41,region_49_29
2174,129.31,region_49_3
2175,142.39,region_49_30
2176,127.38,region_49_31
2177,119.0,region_49_32
2178,115.93,region_49_33
2179,118.15,region_49_34
2180,115.85,region_49_35
2181,125.81,region_49_36
2182,122.17,region_49_37
2183,80.51,region_49_38
2184,66.06,region_49_39
2185,72.18,region_49_4
2186,77.04,region_49_40
2187,74.66,region_49_41
2188,83.12,region_49_42
2189,69.21,region_49_43
2190,77.78,region_49_44
2191,75.56,region_49_45
2192,41.94,region_49_46
2193,30.21,region_49_47
2194,32.39,region_49_48
2195,32.34,region_49_49
2196,33.62,region_49_5
2197,28.05,region_49_6
2198,27.12,region_49_7
2199,25.12,region_49_8
2200,21.43,region_49_9
2201,24.69,region_4_0
2202,27.51,region_4_1
2203,29.14,region_4_10
2204,29.83,region_4_11
2205,26.53,region_4_12
2206,30.7,region_4_13
2207,27.15,region_4_14
2208,30.46,region_4_15
2209,29.42,region_4_16
2210,30.88,region_4_17
2211,29.06,region_4_18
2212,25.35,region_4_19
2213,22.88,region_4_2
2214,24.79,region_4_20
2215,30.2,region_4_21
2216,29.96,region_4_22
2217,31.06,region_4_23
2218,48.18,region_4_24
2219,151.66,region_4_25
2220,149.1,region_4_26
2221,165.36,region_4_27
2222,149.32,region_4_28
2223,108.69,region_4_29
2224,118.19,region_4_3
2225,138.53,region_4_30
